Position,Track Name,Artist,URL,filename,ID,date,country,group,duration_ms,popularity,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,loud_start
13,Se Piovesse Il Tuo Nome,Elisa,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ,2018-11-27-it-viral.csv,7oETr2afFHIzjDIOpm4zPJ,2018-11-27,it,viral,202533,0,0.326,0.561,0.712,1,1.63e-05,0.101,-3.204,0,0.0292,0.2,81.958,-19.379
14,Manuto,Mc Fierli,https://open.spotify.com/track/3L6mQ2pRoinQcq4srjVIBX,2018-11-27-it-viral.csv,3L6mQ2pRoinQcq4srjVIBX,2018-11-27,it,viral,166236,22,0.398,0.83,0.902,10,0,0.0791,-7.023,1,0.547,0.425,91.027,-29.093
15,No Roots - Live,BowLand,https://open.spotify.com/track/5hP09td3ak30zXa6UEQGmC,2018-11-27-it-viral.csv,5hP09td3ak30zXa6UEQGmC,2018-11-27,it,viral,125980,0,0.0702,0.775,0.762,0,5.31e-06,0.5,-5.775,0,0.0354,0.539,116.997,-10.436
16,Mia Khalifa,iLOVEFRiDAY,https://open.spotify.com/track/4iZC3zbvagtT4UbvuwH7fQ,2018-11-27-it-viral.csv,4iZC3zbvagtT4UbvuwH7fQ,2018-11-27,it,viral,177188,0,0.23,0.817,0.517,1,0,0.315,-9.613,1,0.113,0.541,145.026,-16.247
17,Torna a casa,Måneskin,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2018-11-27-it-viral.csv,3590AAEoqH50z4UmhMIY85,2018-11-27,it,viral,230666,59,0.426,0.425,0.638,1,0,0.177,-3.184,0,0.0759,0.45,81.396,-13.933
18,Ventitré,Nathan Francot,https://open.spotify.com/track/6KdASUaNCidEhSfnjXEOp9,2018-11-27-it-viral.csv,6KdASUaNCidEhSfnjXEOp9,2018-11-27,it,viral,221764,29,0.389,0.56,0.677,11,0,0.178,-8.795,0,0.194,0.27,169.996,-19.501
19,"thank u, next",Ariana Grande,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-11-27-it-viral.csv,2rPE9A1vEgShuZxxzR2tZH,2018-11-27,it,viral,207333,12,0.28,0.724,0.647,1,0,0.102,-5.642,1,0.0658,0.435,106.96,-24.198
20,MIA (feat. Drake),Bad Bunny,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-11-27-it-viral.csv,116H0KvKr2Zl4RPuVBruDO,2018-11-27,it,viral,210367,77,0.0141,0.817,0.539,6,0.000496,0.099,-6.349,0,0.0621,0.158,97.062,-12.417
1,Pegao / Me Miro y La Mire (TikTok Hit),Omega,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk,2020-09-17-ar-viral.csv,4Pzk85DqWoLqptyA5IlhLk,2020-09-17,ar,viral,216666,71,0.105,0.945,0.521,10,0.0557,0.0568,-5.028,0,0.271,0.861,120.031,-12.889
2,Mad at Disney,salem ilese,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-09-17-ar-viral.csv,7aGyRfJWtLqgJaZoG9lJhE,2020-09-17,ar,viral,136838,81,0.424,0.738,0.621,0,7.39e-06,0.692,-7.313,1,0.0486,0.715,113.968,-10.274
3,Dynamite,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-09-17-ar-viral.csv,0t1kP63rueHleOhQkYSXFY,2020-09-17,ar,viral,199053,84,0.0112,0.746,0.765,6,0,0.0936,-4.41,0,0.0993,0.737,114.044,-9.943
4,Hawái,Maluma,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,2020-09-17-ar-viral.csv,1yoMvmasuxZfqHEipJhRbp,2020-09-17,ar,viral,199112,85,0.185,0.783,0.727,6,2.46e-05,0.0626,-3.454,0,0.389,0.558,180.067,-27.368
5,Put Your Records On,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-09-17-ar-viral.csv,6AGOKlMZWLCaEJGnaROtF9,2020-09-17,ar,viral,210463,87,0.0563,0.399,0.491,6,0.00089,0.11,-10.778,0,0.0538,0.151,91.066,-18.561
6,Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,https://open.spotify.com/track/0qUcpOOna3kkrwfqky85e1,2020-09-17-ar-viral.csv,0qUcpOOna3kkrwfqky85e1,2020-09-17,ar,viral,154599,77,0.608,0.768,0.339,0,0.000956,0.261,-13.169,1,0.777,0.568,76.229,-20.733
7,Mi Cuarto,Jerry Di,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,2020-09-17-ar-viral.csv,6fmQjRuo7XvRFCK2qex5hQ,2020-09-17,ar,viral,197586,84,0.819,0.854,0.525,1,0,0.146,-4.426,1,0.214,0.63,97.054,-6.644
8,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9,2020-09-17-ar-viral.csv,6C6mUonH6MNdSg5pw7kOc9,2020-09-17,ar,viral,206760,78,0.254,0.752,0.716,10,0,0.243,-5.2,0,0.0325,0.553,117.007,-6.912
9,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI,2020-09-17-ar-viral.csv,2DQNYMRjisN3KAPj1bEwOI,2020-09-17,ar,viral,195428,71,0.25,0.8,0.658,1,0,0.111,-6.142,0,0.079,0.462,140.042,-13.544
10,Reggaeton Remix,DJ Elements,https://open.spotify.com/track/6t5M5Zs1YZFswW87oP8as9,2020-09-17-ar-viral.csv,6t5M5Zs1YZFswW87oP8as9,2020-09-17,ar,viral,213909,58,0.291,0.624,0.726,7,0.000161,0.478,-4.866,1,0.121,0.517,101.307,-14.634
11,Jeans,Justin Quiles,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,2020-09-17-ar-viral.csv,3GtnId3Cm1Xa6joCj08nzW,2020-09-17,ar,viral,185840,86,0.0165,0.807,0.656,3,0,0.0693,-4.395,0,0.105,0.89,83.943,-15.19
12,Sola - Neuen Live Sessions - En Vivo,Tiago PZK,https://open.spotify.com/track/4P1T0qUkqIVuByWA8i1SQV,2020-09-17-ar-viral.csv,4P1T0qUkqIVuByWA8i1SQV,2020-09-17,ar,viral,196600,65,0.86,0.445,0.608,0,0,0.101,-7.433,1,0.302,0.402,48.936,-20.102
13,Heather,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-09-17-ar-viral.csv,4xqrdfXkTW4T0RauPLv3WA,2020-09-17,ar,viral,198040,89,0.584,0.357,0.425,5,0,0.322,-7.301,1,0.0333,0.27,102.078,-19.714
14,Seguro Te Pierdo,Serge,https://open.spotify.com/track/0ke0R5JPGUizivHk02hlyu,2020-09-17-ar-viral.csv,0ke0R5JPGUizivHk02hlyu,2020-09-17,ar,viral,174000,32,0.544,0.803,0.524,11,3.5e-05,0.135,-6.833,0,0.097,0.54,80.038,-12.082
15,WAP (feat. Megan Thee Stallion),Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-09-17-ar-viral.csv,4Oun2ylbjFKMPTiaSbbCih,2020-09-17,ar,viral,187541,90,0.0194,0.935,0.454,1,0,0.0824,-7.509,1,0.375,0.357,133.073,-10.901
16,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl,2020-09-17-ar-viral.csv,5DoLhdU27owX1NMrKLUbUl,2020-09-17,ar,viral,260545,79,0.111,0.863,0.669,6,0,0.0569,-5.952,0,0.282,0.947,164.062,-15.445
17,La Tóxica,Farruko,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,2020-09-17-ar-viral.csv,15OjBeqNX3bShsGYQbteRv,2020-09-17,ar,viral,180520,88,0.0882,0.659,0.701,9,0,0.0866,-4.107,1,0.164,0.623,91.97,-12.488
18,Sálvame,RBD,https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj,2020-09-17-ar-viral.csv,3hbTkJ0yFzHbawnKyhvTQj,2020-09-17,ar,viral,224973,72,0.0454,0.473,0.657,6,2.41e-06,0.068,-6.278,1,0.024,0.294,74.996,-12.316
19,Mood (feat. iann dior),24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-09-17-ar-viral.csv,3tjFYV6RSFtuktYl3ZtYcq,2020-09-17,ar,viral,140525,94,0.221,0.7,0.722,7,0,0.272,-3.558,0,0.0369,0.756,90.989,-10.028
20,Mamichula - con Nicki Nicole,Trueno,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM,2020-09-17-ar-viral.csv,4pXW6ZAHBz7ODXTRKklWrM,2020-09-17,ar,viral,219201,64,0.582,0.696,0.678,4,2.22e-06,0.134,-5.893,0,0.0735,0.346,91.985,-11.938
1,Amor ou o Litrão,Petter Ferraz,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,2020-12-16-br-viral.csv,7qmnP8Woc47dLSrMD5MxL1,2020-12-16,br,viral,173913,81,0.437,0.934,0.707,9,1.74e-05,0.0628,-4.214,1,0.0646,0.961,138.023,-5.577
2,Eu vou tirar você do cabaré,Israell Muniz,https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS,2020-12-16-br-viral.csv,3yBOCItZQIjGV0PT5UJCeS,2020-12-16,br,viral,153253,48,0.2,0.75,0.815,5,0,0.0461,-3.093,0,0.0274,0.851,129.984,-3.252
3,Space Girl,Frances Forever,https://open.spotify.com/track/5tfZ1uYrArdbDqiZ7z1aCE,2020-12-16-br-viral.csv,5tfZ1uYrArdbDqiZ7z1aCE,2020-12-16,br,viral,231428,57,0.319,0.67,0.398,9,0.000113,0.38,-9.14,1,0.0306,0.219,125.983,-11.583
4,Basta você me ligar - English Version,Kim Sola,https://open.spotify.com/track/3qBYNGry835B4vy4IV29AG,2020-12-16-br-viral.csv,3qBYNGry835B4vy4IV29AG,2020-12-16,br,viral,149256,44,0.358,0.612,0.812,8,0.00145,0.0762,-5.987,1,0.0339,0.923,168.021,-6.225
5,Ilusão (Cracolândia),MC Hariel,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif,2020-12-16-br-viral.csv,6WXglvTFRmjlHHhgjYMNif,2020-12-16,br,viral,324000,79,0.112,0.628,0.624,9,0,0.197,-7.968,0,0.254,0.47,159.646,-21.516
6,Home,Edith Whiskers,https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR,2020-12-16-br-viral.csv,18V1UiYRvWYwn01CRDbbuR,2020-12-16,br,viral,197360,68,0.981,0.72,0.197,2,0.00187,0.1,-12.494,1,0.0361,0.284,120.024,-29.013
7,Visão de Futuro,Abbot MC,https://open.spotify.com/track/2RjvQychgHPcxpghmP2p9s,2020-12-16-br-viral.csv,2RjvQychgHPcxpghmP2p9s,2020-12-16,br,viral,132153,60,0.485,0.901,0.416,9,0.00633,0.179,-12.512,1,0.636,0.21,116.073,-20.655
8,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,2020-12-16-br-viral.csv,6Pgmqg15yVexuOgtzuxwoX,2020-12-16,br,viral,180138,83,0.671,0.98,0.413,8,7.95e-05,0.17,-11.052,0,0.101,0.764,119.993,-20.324
9,"25 É Natal, 31 É Ano Novo (feat. MC GW)",Barca Na Batida,https://open.spotify.com/track/1tymhVit98PMV3xy7GBAyY,2020-12-16-br-viral.csv,1tymhVit98PMV3xy7GBAyY,2020-12-16,br,viral,160757,59,0.202,0.807,0.761,4,0.000351,0.0803,-5.111,0,0.124,0.734,164.993,-9.999
10,Cabaré,Nêgo Jhá,https://open.spotify.com/track/3NYdvUDBa2Y5UNhqH4INC1,2020-12-16-br-viral.csv,3NYdvUDBa2Y5UNhqH4INC1,2020-12-16,br,viral,168882,48,0.225,0.834,0.837,9,0.00392,0.248,-2.404,0,0.0769,0.709,134.996,-9.327
11,Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,2020-12-16-br-viral.csv,7lgA34nFXxjqQgyLkPUcLv,2020-12-16,br,viral,215280,59,0.00305,0.668,0.799,11,0.0148,0.277,-5.701,1,0.0333,0.563,133.929,-6.461
12,Elas Gostam de Gasolina - Ao Vivo,Anderson & Vei da Pisadinha,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv,2020-12-16-br-viral.csv,3tkEf7vw4zDBFAQxY1vdcv,2020-12-16,br,viral,173468,55,0.0483,0.816,0.809,1,0.000246,0.0526,-6.849,1,0.101,0.633,169.894,-18.553
13,Escorpião,Xamã,https://open.spotify.com/track/46AFlLXnzZHZBxq44rVnsM,2020-12-16-br-viral.csv,46AFlLXnzZHZBxq44rVnsM,2020-12-16,br,viral,208965,63,0.438,0.79,0.464,1,0,0.116,-7.435,0,0.189,0.362,115.88,-20.848
14,Black Mamba,aespa,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51,2020-12-16-br-viral.csv,1t2qYCAjUAoGfeFeoBlK51,2020-12-16,br,viral,174933,77,0.0618,0.52,0.915,2,0.000946,0.0856,-2.862,1,0.103,0.5,90.069,-10.823
15,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,2020-12-16-br-viral.csv,5fdNHVZHbWB1AaXk4RBGVD,2020-12-16,br,viral,443773,74,0.445,0.743,0.43,10,0.363,0.0455,-14.575,0,0.0906,0.593,95.406,-28.214
16,Lance Individual,Jorge & Mateus,https://open.spotify.com/track/7GLWWrk1YlkPYqJK3ynIA0,2020-12-16-br-viral.csv,7GLWWrk1YlkPYqJK3ynIA0,2020-12-16,br,viral,164458,82,0.309,0.752,0.62,5,0,0.075,-5.536,1,0.0509,0.962,117.399,-16.197
17,Faz a Pose,MC Teteu,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4,2020-12-16-br-viral.csv,1sTVKLLFDfAfowsG4bRBN4,2020-12-16,br,viral,135732,76,0.351,0.909,0.3,10,2.28e-06,0.0724,-7.792,0,0.256,0.694,129.975,-14.316
18,Nêga,Tarcísio do Acordeon,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP,2020-12-16-br-viral.csv,3S2iI46NmKyZsoxs2NByIP,2020-12-16,br,viral,258220,77,0.676,0.635,0.705,9,0,0.286,-4.87,0,0.0464,0.828,76.015,-5.15
19,Letícia,Zé Vaqueiro,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH,2020-12-16-br-viral.csv,2R1OgezGfBMeiAcMpJ1EkH,2020-12-16,br,viral,167683,79,0.622,0.615,0.907,6,0,0.0913,-1.873,0,0.128,0.725,152.093,-5.949
20,Sentimento Seu Nenhum,DJ Lucas Beat,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke,2020-12-16-br-viral.csv,74mDE76hPSE74NkqqJk4Ke,2020-12-16,br,viral,140307,62,0.159,0.862,0.889,0,0,0.143,-3.436,1,0.208,0.844,130.055,-6.811
1,Eliminate,Aaron Lindt,https://open.spotify.com/track/5Y3bwnPIUer0RRm5X1bGJr,2018-03-02-de-viral.csv,5Y3bwnPIUer0RRm5X1bGJr,2018-03-02,de,viral,154330,16,0.0826,0.591,0.767,9,0.000197,0.11,-4.115,1,0.0522,0.677,140.007,-6.897
2,Psycho (feat. Ty Dolla $ign),Post Malone,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF,2018-03-02-de-viral.csv,65NwOZqoXny4JxqAPlfxRF,2018-03-02,de,viral,220880,0,0.566,0.74,0.558,8,0,0.112,-8.115,1,0.102,0.421,140.057,-14.106
3,"Chabos wissen wer der Babo ist (feat. Nimo, Luciano, Soufian, Eno) - Young Babos Remix",Haftbefehl,https://open.spotify.com/track/4lRuHiE5knmoHcMaNhW0me,2018-03-02-de-viral.csv,4lRuHiE5knmoHcMaNhW0me,2018-03-02,de,viral,234280,46,0.0948,0.783,0.894,11,0,0.343,-5.236,0,0.344,0.8,152.011,-18.457
4,Make Me Feel,Janelle Monáe,https://open.spotify.com/track/79GsUxLyzxgnN4I1E11dtO,2018-03-02-de-viral.csv,79GsUxLyzxgnN4I1E11dtO,2018-03-02,de,viral,194230,47,0.132,0.859,0.413,1,0,0.334,-7.399,1,0.182,0.697,115.035,-14.952
5,Magisch,Olexesh,https://open.spotify.com/track/4gnuy9VBU2GGrN60UMB79t,2018-03-02-de-viral.csv,4gnuy9VBU2GGrN60UMB79t,2018-03-02,de,viral,247708,57,0.391,0.586,0.655,0,1.84e-05,0.0944,-5.591,0,0.0862,0.538,98.142,-15.247
6,Stranger Things,Joyner Lucas,https://open.spotify.com/track/34I0nBvoE0ZXmqbKiJ5BWS,2018-03-02-de-viral.csv,34I0nBvoE0ZXmqbKiJ5BWS,2018-03-02,de,viral,219733,65,0.443,0.867,0.663,10,0,0.117,-5.838,0,0.178,0.481,121.978,-23.106
7,Es is Kwam,Kwam.E,https://open.spotify.com/track/27FaWIZKnHEiNooNrLG7Zi,2018-03-02-de-viral.csv,27FaWIZKnHEiNooNrLG7Zi,2018-03-02,de,viral,212598,37,0.111,0.679,0.721,10,0,0.333,-5.354,0,0.425,0.601,85.596,-13.394
8,How I Feel,Good Gas,https://open.spotify.com/track/4HiryJmwSwizCo4l2N7PpE,2018-03-02-de-viral.csv,4HiryJmwSwizCo4l2N7PpE,2018-03-02,de,viral,212431,42,0.0872,0.949,0.508,0,1.68e-06,0.0851,-5.939,1,0.197,0.325,121.965,-11.647
9,FRIENDS,Marshmello,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-03-02-de-viral.csv,08bNPGLD8AhKpnnERrAc6G,2018-03-02,de,viral,202620,79,0.205,0.626,0.88,9,0,0.128,-2.384,0,0.0504,0.534,95.079,-5.254
10,You Let Me Walk Alone,Michael Schulte,https://open.spotify.com/track/1i31AKvYOI4b5FCU1cEHqU,2018-03-02-de-viral.csv,1i31AKvYOI4b5FCU1cEHqU,2018-03-02,de,viral,177886,45,0.783,0.322,0.278,11,0,0.103,-9.952,1,0.0317,0.425,149.004,-19.766
11,Lie to Me,Mikolas Josef,https://open.spotify.com/track/4Ot9gTaARnRqJT1TYwM4pQ,2018-03-02-de-viral.csv,4Ot9gTaARnRqJT1TYwM4pQ,2018-03-02,de,viral,170000,0,0.00442,0.836,0.688,6,2.09e-06,0.391,-6.528,1,0.121,0.699,106.013,-13.373
12,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2018-03-02-de-viral.csv,4QtiVmuA88tPQiCOHZuQ5b,2018-03-02,de,viral,201526,69,0.165,0.792,0.895,1,0,0.0501,-3.112,0,0.0589,0.794,94.968,-11.875
13,1950,King Princess,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA,2018-03-02-de-viral.csv,0CZ8lquoTX2Dkg7Ak2inwA,2018-03-02,de,viral,225133,76,0.648,0.6,0.535,4,4.7e-06,0.162,-7.043,1,0.107,0.269,71.912,-10.228
14,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-03-02-de-viral.csv,6tHWl8ows5JOZq9Yfaqn3M,2018-03-02,de,viral,133994,0,0.014,0.716,0.805,4,3.1e-06,0.291,-3.839,1,0.0856,0.719,142.886,-15.724
15,BILLY,6ix9ine,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq,2018-03-02-de-viral.csv,7bRRHQelMfrP86QYQlCsAq,2018-03-02,de,viral,112666,0,0.146,0.768,0.702,4,0,0.105,-3.83,0,0.291,0.768,90.057,-8.043
16,Drunk Groove,MARUV,https://open.spotify.com/track/7xVzkiXvUfwI72l0qh03Fj,2018-03-02-de-viral.csv,7xVzkiXvUfwI72l0qh03Fj,2018-03-02,de,viral,226714,51,0.00984,0.855,0.64,11,0.131,0.371,-7.412,0,0.0633,0.727,111.988,-15.171
17,'0832,Oma Hans,https://open.spotify.com/track/30xhw1JgP2nH7ySwnM9Rqh,2018-03-02-de-viral.csv,30xhw1JgP2nH7ySwnM9Rqh,2018-03-02,de,viral,104400,0,3.73e-05,0.362,0.953,4,0.111,0.188,-4.257,0,0.109,0.341,134.173,-4.76
18,Victorum,D'Angello & Francis,https://open.spotify.com/track/6ekRVyZMPdfDy81sBs8jiz,2018-03-02-de-viral.csv,6ekRVyZMPdfDy81sBs8jiz,2018-03-02,de,viral,199384,0,0.075,0.568,0.859,9,0.614,0.115,-3.571,0,0.0703,0.264,129.939,-10.695
19,Look Alive (feat. Drake),BlocBoy JB,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-03-02-de-viral.csv,4qKcDkK6siZ7Jp1Jb4m0aL,2018-03-02,de,viral,181263,74,0.00104,0.922,0.581,10,5.86e-05,0.105,-7.495,1,0.27,0.595,140.022,-14.033
20,Energy (feat. Max Reals),Khonsu The Child,https://open.spotify.com/track/3VSFQDZSZk8VEEf5ikXUc7,2018-03-02-de-viral.csv,3VSFQDZSZk8VEEf5ikXUc7,2018-03-02,de,viral,340750,0,0.0334,0.907,0.753,1,0.0362,0.0973,-8.431,1,0.103,0.149,123.997,-14.419
1,Omae Wa Mou,deadman 死人,https://open.spotify.com/track/5Zsy1AH2ZusZNUzn0CU6I5,2019-08-24-us-viral.csv,5Zsy1AH2ZusZNUzn0CU6I5,2019-08-24,us,viral,113528,0,0.135,0.744,0.754,0,0.783,0.0987,-11.756,1,0.0517,0.72,93.012,-14.562
2,Ride It,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-08-24-us-viral.csv,2tnVG71enUj33Ic2nFN6kZ,2019-08-24,us,viral,157605,85,0.177,0.88,0.751,7,6.43e-05,0.106,-4.258,0,0.0874,0.884,117.948,-6.626
3,All Talk,3ohBlack,https://open.spotify.com/track/6ele4cqsOo9wDWrRQIjPiw,2019-08-24-us-viral.csv,6ele4cqsOo9wDWrRQIjPiw,2019-08-24,us,viral,239815,0,0.0252,0.635,0.797,2,0,0.482,-5.656,1,0.264,0.457,121.932,-12.985
4,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-08-24-us-viral.csv,1rgnBhdG2JDFTbYkYRZAku,2019-08-24,us,viral,209754,68,0.688,0.825,0.593,6,0.000161,0.17,-6.401,0,0.0988,0.54,98.078,-18.771
5,Runway,Stunna Girl,https://open.spotify.com/track/0BjEQJZy4rfUNpKHiaYirL,2019-08-24-us-viral.csv,0BjEQJZy4rfUNpKHiaYirL,2019-08-24,us,viral,152463,53,0.0155,0.638,0.912,1,0,0.234,-3.3,1,0.474,0.725,190.178,-11.711
6,Roddy,Djo,https://open.spotify.com/track/1hCOjy8lilEMrFGR0F9mgJ,2019-08-24-us-viral.csv,1hCOjy8lilEMrFGR0F9mgJ,2019-08-24,us,viral,252987,45,0.112,0.559,0.521,0,0.0243,0.0686,-9.161,1,0.0279,0.677,179.991,-18.001
7,Change Ya Life,Haiti Babii,https://open.spotify.com/track/5JboK5zbbhXIN7iN9NHS8t,2019-08-24-us-viral.csv,5JboK5zbbhXIN7iN9NHS8t,2019-08-24,us,viral,156769,60,0.0224,0.696,0.399,4,0,0.0747,-8.673,0,0.0369,0.364,98.004,-10.026
8,GOOD TIME,Niko Moon,https://open.spotify.com/track/5EmRdnYpBnMWFu8PLGxYYj,2019-08-24-us-viral.csv,5EmRdnYpBnMWFu8PLGxYYj,2019-08-24,us,viral,213486,0,0.134,0.791,0.64,5,0,0.371,-5.876,1,0.0468,0.616,138.043,-9.462
9,Marlboro Nights,Lonely God,https://open.spotify.com/track/3jj0kpwNbVZfsg6wWbMmyg,2019-08-24-us-viral.csv,3jj0kpwNbVZfsg6wWbMmyg,2019-08-24,us,viral,68522,0,0.00237,0.466,0.823,2,0.000321,0.332,-6.635,1,0.311,0.782,175.797,-12.083
10,Asshole,hooligan chase,https://open.spotify.com/track/0EKbMWOt2ZwdEcqgRpLHaC,2019-08-24-us-viral.csv,0EKbMWOt2ZwdEcqgRpLHaC,2019-08-24,us,viral,156078,63,0.595,0.748,0.802,5,0.000678,0.113,-6.271,1,0.113,0.874,159.984,-12.892
11,Jesus Is The One (I Got Depression),Zack Fox,https://open.spotify.com/track/1YR9iNGXtsbrd8deR9ULDD,2019-08-24-us-viral.csv,1YR9iNGXtsbrd8deR9ULDD,2019-08-24,us,viral,112800,59,0.215,0.857,0.446,1,0,0.0964,-12.778,1,0.902,0.327,100.122,-11.755
12,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2019-08-24-us-viral.csv,6U0FIYXCQ3TGrk4tFpLrEA,2019-08-24,us,viral,204533,78,0.449,0.453,0.538,1,0,0.19,-8.212,1,0.0638,0.516,122.973,-10.486
13,China,Anuel AA,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-24-us-viral.csv,2ksOAxtIxY8yElEWw8RhgK,2019-08-24,us,viral,301714,78,0.0846,0.786,0.808,7,0.000289,0.0822,-3.702,1,0.0882,0.609,105.027,-25.022
14,Sin City,Chrishan,https://open.spotify.com/track/0zor3Hre5d5bgHGpbZHNw4,2019-08-24-us-viral.csv,0zor3Hre5d5bgHGpbZHNw4,2019-08-24,us,viral,212000,0,0.676,0.886,0.225,4,0,0.0938,-11.437,1,0.457,0.387,120.1,-16.594
15,Was It Something I Said,MyKey,https://open.spotify.com/track/2YEnGQwfXZokCfRbTykYbo,2019-08-24-us-viral.csv,2YEnGQwfXZokCfRbTykYbo,2019-08-24,us,viral,222352,0,0.614,0.587,0.724,6,0.000166,0.155,-6.776,1,0.0321,0.837,106.993,-13.678
16,Good Things Fall Apart (with Jon Bellion),ILLENIUM,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF,2019-08-24-us-viral.csv,3LxG9HkMMFP0MZuiw3O2rF,2019-08-24,us,viral,216668,65,0.012,0.643,0.603,2,0,0.118,-5.416,1,0.0311,0.42,144.01,-14.537
17,Uno,Ambjaay,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO,2019-08-24-us-viral.csv,3AEgic4yp82NxMWUjHtxnO,2019-08-24,us,viral,109090,61,0.000143,0.978,0.477,8,0,0.133,-8.159,1,0.155,0.196,110.002,-11.372
18,I.F.L.Y.,Bazzi,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-08-24-us-viral.csv,4a6q8CR2hzLk2plDkSxkfD,2019-08-24,us,viral,165714,78,0.379,0.812,0.519,2,0,0.13,-4.823,1,0.0385,0.554,104.954,-14.714
19,Baby (Lil Baby feat. DaBaby),Quality Control,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,2019-08-24-us-viral.csv,5MPPttjfGap2C6j6eKcO6J,2019-08-24,us,viral,142417,72,0.0957,0.97,0.463,10,0,0.151,-7.259,1,0.366,0.46,108.003,-6.042
20,Redesigning Women,The Highwomen,https://open.spotify.com/track/2XhiUG5cGOkiFsdPLMKV4z,2019-08-24-us-viral.csv,2XhiUG5cGOkiFsdPLMKV4z,2019-08-24,us,viral,174933,0,0.27,0.579,0.621,5,0,0.0965,-5.934,1,0.0353,0.611,139.39,-11.837
1,Famous,Mason Ramsey,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF,2018-05-01-us-viral.csv,2HGymMoOdB4ZYv0AAqYmgF,2018-05-01,us,viral,192520,44,0.708,0.534,0.815,5,0,0.111,-2.815,1,0.0278,0.564,159.848,-8.971
